Country/Area,Item1,Purpose,Year,Overnight Stays
India,Wakayama,Overall,2015,230
India,Wakayama,Overall,2016,370
India,Wakayama,Overall,2017,620
India,Wakayama,Overall,2018,660
India,Wakayama,Overall,2019,380
India,Wakayama,Overall,2020,110
India,Wakayama,Overall,2021,40
India,Wakayama,Overall,2022,100
India,Wakayama,Overall,2023,380
India,Wakayama,Overall,2024,840
India,Yamagata,Overall,2011,70
India,Yamagata,Overall,2012,70
India,Yamagata,Overall,2013,90
India,Yamagata,Overall,2014,380
India,Yamagata,Overall,2015,140
India,Yamagata,Overall,2016,290
India,Yamagata,Overall,2017,200
India,Yamagata,Overall,2018,740
India,Yamagata,Overall,2019,370
India,Yamagata,Overall,2020,90
India,Yamagata,Overall,2021,70
India,Yamagata,Overall,2022,210
India,Yamagata,Overall,2023,570
India,Yamagata,Overall,2024,650
India,Yamaguchi,Overall,2011,180
India,Yamaguchi,Overall,2012,260
India,Yamaguchi,Overall,2013,80
India,Yamaguchi,Overall,2014,180
India,Yamaguchi,Overall,2015,210
India,Yamaguchi,Overall,2016,390
India,Yamaguchi,Overall,2017,420
India,Yamaguchi,Overall,2018,230
India,Yamaguchi,Overall,2019,380
India,Yamaguchi,Overall,2020,190
India,Yamaguchi,Overall,2021,170
India,Yamaguchi,Overall,2022,170
India,Yamaguchi,Overall,2023,280
India,Yamaguchi,Overall,2024,200
India,Yamanashi,Overall,2011,70
India,Yamanashi,Overall,2012,400
India,Yamanashi,Overall,2013,260
India,Yamanashi,Overall,2014,700
India,Yamanashi,Overall,2015,790
India,Yamanashi,Overall,2016,"1,960"
India,Yamanashi,Overall,2017,"1,930"
India,Yamanashi,Overall,2018,"3,420"
India,Yamanashi,Overall,2019,"3,260"
India,Yamanashi,Overall,2020,280
India,Yamanashi,Overall,2021,90
India,Yamanashi,Overall,2022,340
India,Yamanashi,Overall,2023,"2,680"
India,Yamanashi,Overall,2024,"5,910"
Indonesia,Aichi,Overall,2013,"17,230"
Indonesia,Aichi,Overall,2014,"41,210"
Indonesia,Aichi,Overall,2015,"75,350"
Indonesia,Aichi,Overall,2016,"18,020"
Indonesia,Aichi,Overall,2017,"26,450"
Indonesia,Aichi,Overall,2018,"28,890"
Indonesia,Aichi,Overall,2019,"40,930"
Indonesia,Aichi,Overall,2020,"8,930"
Indonesia,Aichi,Overall,2021,"17,810"
Indonesia,Aichi,Overall,2022,"11,950"
Indonesia,Aichi,Overall,2023,"36,280"
Indonesia,Aichi,Overall,2024,"39,400"
Indonesia,Akita,Overall,2013,210
Indonesia,Akita,Overall,2014,160
Indonesia,Akita,Overall,2015,240
Indonesia,Akita,Overall,2016,420
Indonesia,Akita,Overall,2017,450
Indonesia,Akita,Overall,2018,"1,000"
Indonesia,Akita,Overall,2019,770
Indonesia,Akita,Overall,2020,140
Indonesia,Akita,Overall,2021,70
Indonesia,Akita,Overall,2022,50
Indonesia,Akita,Overall,2023,460
Indonesia,Akita,Overall,2024,530
Indonesia,Aomori,Overall,2013,140
Indonesia,Aomori,Overall,2014,40
Indonesia,Aomori,Overall,2015,320
Indonesia,Aomori,Overall,2016,240
Indonesia,Aomori,Overall,2017,540
Indonesia,Aomori,Overall,2018,770
Indonesia,Aomori,Overall,2019,"1,440"
Indonesia,Aomori,Overall,2020,620
Indonesia,Aomori,Overall,2021,210
Indonesia,Aomori,Overall,2022,260
Indonesia,Aomori,Overall,2023,"2,650"
Indonesia,Aomori,Overall,2024,"2,260"
Indonesia,Chiba,Overall,2013,"31,500"
Indonesia,Chiba,Overall,2014,"28,330"
Indonesia,Chiba,Overall,2015,"26,850"
Indonesia,Chiba,Overall,2016,"27,120"
Indonesia,Chiba,Overall,2017,"47,100"
Indonesia,Chiba,Overall,2018,"63,100"
Indonesia,Chiba,Overall,2019,"61,330"
Indonesia,Chiba,Overall,2020,"21,100"
Indonesia,Chiba,Overall,2021,"16,590"
Indonesia,Chiba,Overall,2022,"14,530"
Indonesia,Chiba,Overall,2023,"56,970"
Indonesia,Chiba,Overall,2024,"63,840"
Indonesia,Ehime,Overall,2013,50
Indonesia,Ehime,Overall,2014,340
Indonesia,Ehime,Overall,2015,440
Indonesia,Ehime,Overall,2016,450
Indonesia,Ehime,Overall,2017,490
Indonesia,Ehime,Overall,2018,420
Indonesia,Ehime,Overall,2019,490
Indonesia,Ehime,Overall,2020,740
Indonesia,Ehime,Overall,2021,190
Indonesia,Ehime,Overall,2022,540
Indonesia,Ehime,Overall,2023,310
Indonesia,Ehime,Overall,2024,610
Indonesia,Fukui,Overall,2013,150
Indonesia,Fukui,Overall,2014,10
Indonesia,Fukui,Overall,2015,470
Indonesia,Fukui,Overall,2016,160
Indonesia,Fukui,Overall,2017,150
Indonesia,Fukui,Overall,2018,250
Indonesia,Fukui,Overall,2019,190
Indonesia,Fukui,Overall,2020,60
Indonesia,Fukui,Overall,2021,90
Indonesia,Fukui,Overall,2022,120
Indonesia,Fukui,Overall,2023,220
Indonesia,Fukui,Overall,2024,360
Indonesia,Fukuoka,Overall,2013,"2,090"
Indonesia,Fukuoka,Overall,2014,"4,590"
Indonesia,Fukuoka,Overall,2015,"5,180"
Indonesia,Fukuoka,Overall,2016,"6,570"
Indonesia,Fukuoka,Overall,2017,"8,240"
Indonesia,Fukuoka,Overall,2018,"8,550"
Indonesia,Fukuoka,Overall,2019,"12,420"
Indonesia,Fukuoka,Overall,2020,"4,430"
Indonesia,Fukuoka,Overall,2021,"1,600"
Indonesia,Fukuoka,Overall,2022,"6,130"
Indonesia,Fukuoka,Overall,2023,"12,040"
Indonesia,Fukuoka,Overall,2024,"32,920"
Indonesia,Fukushima,Overall,2013,170
Indonesia,Fukushima,Overall,2014,540
Indonesia,Fukushima,Overall,2015,280
Indonesia,Fukushima,Overall,2016,340
Indonesia,Fukushima,Overall,2017,450
Indonesia,Fukushima,Overall,2018,"1,260"
Indonesia,Fukushima,Overall,2019,990
Indonesia,Fukushima,Overall,2020,440
Indonesia,Fukushima,Overall,2021,290
Indonesia,Fukushima,Overall,2022,650
Indonesia,Fukushima,Overall,2023,"1,430"
Indonesia,Fukushima,Overall,2024,"1,830"
Indonesia,Gifu,Overall,2013,"3,710"
Indonesia,Gifu,Overall,2014,"5,300"
Indonesia,Gifu,Overall,2015,"9,910"
Indonesia,Gifu,Overall,2016,"14,580"
Indonesia,Gifu,Overall,2017,"17,460"
Indonesia,Gifu,Overall,2018,"18,780"
Indonesia,Gifu,Overall,2019,"19,030"
Indonesia,Gifu,Overall,2020,"5,760"
Indonesia,Gifu,Overall,2021,210
Indonesia,Gifu,Overall,2022,"2,060"
Indonesia,Gifu,Overall,2023,"15,750"
Indonesia,Gifu,Overall,2024,"25,830"
Indonesia,Gunma,Overall,2013,500
Indonesia,Gunma,Overall,2014,370
Indonesia,Gunma,Overall,2015,"1,420"
Indonesia,Gunma,Overall,2016,"1,530"
Indonesia,Gunma,Overall,2017,"2,590"
Indonesia,Gunma,Overall,2018,"1,630"
Indonesia,Gunma,Overall,2019,"1,910"
Indonesia,Gunma,Overall,2020,"1,820"
Indonesia,Gunma,Overall,2021,80
Indonesia,Gunma,Overall,2022,430
Indonesia,Gunma,Overall,2023,"2,710"
Indonesia,Gunma,Overall,2024,"3,230"
Indonesia,Hiroshima,Overall,2013,"2,230"
Indonesia,Hiroshima,Overall,2014,"1,500"
Indonesia,Hiroshima,Overall,2015,"4,610"
Indonesia,Hiroshima,Overall,2016,"3,640"
Indonesia,Hiroshima,Overall,2017,"5,870"
Indonesia,Hiroshima,Overall,2018,"5,650"
Indonesia,Hiroshima,Overall,2019,"6,260"
Indonesia,Hiroshima,Overall,2020,"1,330"
Indonesia,Hiroshima,Overall,2021,250
Indonesia,Hiroshima,Overall,2022,"1,370"
Indonesia,Hiroshima,Overall,2023,"8,500"
Indonesia,Hiroshima,Overall,2024,"8,390"
Indonesia,Hokkaido,Overall,2013,"21,570"
Indonesia,Hokkaido,Overall,2014,"28,210"
Indonesia,Hokkaido,Overall,2015,"44,340"
Indonesia,Hokkaido,Overall,2016,"63,770"
Indonesia,Hokkaido,Overall,2017,"84,330"
Indonesia,Hokkaido,Overall,2018,"103,600"
Indonesia,Hokkaido,Overall,2019,"104,620"
Indonesia,Hokkaido,Overall,2020,"32,380"
Indonesia,Hokkaido,Overall,2021,520
Indonesia,Hokkaido,Overall,2022,"16,190"
Indonesia,Hokkaido,Overall,2023,"89,930"
Indonesia,Hokkaido,Overall,2024,"115,050"
Indonesia,Hyogo,Overall,2013,"5,810"
Indonesia,Hyogo,Overall,2014,"5,330"
Indonesia,Hyogo,Overall,2015,"7,780"
Indonesia,Hyogo,Overall,2016,"8,820"
Indonesia,Hyogo,Overall,2017,"8,740"
Indonesia,Hyogo,Overall,2018,"8,030"
Indonesia,Hyogo,Overall,2019,"6,350"
Indonesia,Hyogo,Overall,2020,"1,510"
Indonesia,Hyogo,Overall,2021,"1,440"
Indonesia,Hyogo,Overall,2022,"1,160"
Indonesia,Hyogo,Overall,2023,"5,700"
Indonesia,Hyogo,Overall,2024,"7,770"
Indonesia,Ibaraki,Overall,2013,"1,220"
Indonesia,Ibaraki,Overall,2014,960
Indonesia,Ibaraki,Overall,2015,"1,330"
Indonesia,Ibaraki,Overall,2016,"1,340"
Indonesia,Ibaraki,Overall,2017,"1,100"
Indonesia,Ibaraki,Overall,2018,"1,630"
Indonesia,Ibaraki,Overall,2019,"2,300"
Indonesia,Ibaraki,Overall,2020,"1,760"
Indonesia,Ibaraki,Overall,2021,110
Indonesia,Ibaraki,Overall,2022,"1,900"
Indonesia,Ibaraki,Overall,2023,"1,770"
Indonesia,Ibaraki,Overall,2024,"1,720"
Indonesia,Ishikawa,Overall,2013,"6,480"
Indonesia,Ishikawa,Overall,2014,"6,660"
Indonesia,Ishikawa,Overall,2015,"6,530"
Indonesia,Ishikawa,Overall,2016,"9,300"
Indonesia,Ishikawa,Overall,2017,"14,550"
Indonesia,Ishikawa,Overall,2018,"20,420"
Indonesia,Ishikawa,Overall,2019,"17,800"
Indonesia,Ishikawa,Overall,2020,"5,280"
Indonesia,Ishikawa,Overall,2021,210
Indonesia,Ishikawa,Overall,2022,"1,780"
Indonesia,Ishikawa,Overall,2023,"20,130"
Indonesia,Ishikawa,Overall,2024,"28,630"
Indonesia,Iwate,Overall,2013,160
Indonesia,Iwate,Overall,2014,620
Indonesia,Iwate,Overall,2015,420
Indonesia,Iwate,Overall,2016,360
Indonesia,Iwate,Overall,2017,650
Indonesia,Iwate,Overall,2018,"1,040"
Indonesia,Iwate,Overall,2019,680
Indonesia,Iwate,Overall,2020,210
Indonesia,Iwate,Overall,2021,50
Indonesia,Iwate,Overall,2022,460
Indonesia,Iwate,Overall,2023,"1,250"
Indonesia,Iwate,Overall,2024,"1,760"
Indonesia,Kagawa,Overall,2013,290
Indonesia,Kagawa,Overall,2014,50
Indonesia,Kagawa,Overall,2015,190
Indonesia,Kagawa,Overall,2016,330
Indonesia,Kagawa,Overall,2017,300
Indonesia,Kagawa,Overall,2018,410
Indonesia,Kagawa,Overall,2019,600
Indonesia,Kagawa,Overall,2020,450
Indonesia,Kagawa,Overall,2021,190
Indonesia,Kagawa,Overall,2022,270
Indonesia,Kagawa,Overall,2023,360
Indonesia,Kagawa,Overall,2024,610
Indonesia,Kagoshima,Overall,2013,"1,800"
Indonesia,Kagoshima,Overall,2014,520
Indonesia,Kagoshima,Overall,2015,640
Indonesia,Kagoshima,Overall,2016,680
Indonesia,Kagoshima,Overall,2017,700
Indonesia,Kagoshima,Overall,2018,900
Indonesia,Kagoshima,Overall,2019,960
Indonesia,Kagoshima,Overall,2020,180
Indonesia,Kagoshima,Overall,2021,40
Indonesia,Kagoshima,Overall,2022,240
Indonesia,Kagoshima,Overall,2023,830
Indonesia,Kagoshima,Overall,2024,"1,710"
Indonesia,Kanagawa,Overall,2013,"8,780"
Indonesia,Kanagawa,Overall,2014,"10,470"
Indonesia,Kanagawa,Overall,2015,"18,780"
Indonesia,Kanagawa,Overall,2016,"27,460"
Indonesia,Kanagawa,Overall,2017,"28,090"
Indonesia,Kanagawa,Overall,2018,"33,240"
Indonesia,Kanagawa,Overall,2019,"35,100"
Indonesia,Kanagawa,Overall,2020,"12,240"
Indonesia,Kanagawa,Overall,2021,"1,670"
Indonesia,Kanagawa,Overall,2022,"3,630"
Indonesia,Kanagawa,Overall,2023,"19,380"
Indonesia,Kanagawa,Overall,2024,"29,370"
Indonesia,Kochi,Overall,2013,300
Indonesia,Kochi,Overall,2014,200
Indonesia,Kochi,Overall,2015,130
Indonesia,Kochi,Overall,2016,190
Indonesia,Kochi,Overall,2017,320
Indonesia,Kochi,Overall,2018,120
Indonesia,Kochi,Overall,2019,280
Indonesia,Kochi,Overall,2020,630
Indonesia,Kochi,Overall,2021,170
Indonesia,Kochi,Overall,2022,180
Indonesia,Kochi,Overall,2023,290
Indonesia,Kochi,Overall,2024,290
Indonesia,Kumamoto,Overall,2013,"1,000"
Indonesia,Kumamoto,Overall,2014,"1,090"
Indonesia,Kumamoto,Overall,2015,"1,460"
Indonesia,Kumamoto,Overall,2016,"1,010"
Indonesia,Kumamoto,Overall,2017,"2,770"
Indonesia,Kumamoto,Overall,2018,"2,130"
Indonesia,Kumamoto,Overall,2019,"2,320"
Indonesia,Kumamoto,Overall,2020,"1,070"
Indonesia,Kumamoto,Overall,2021,970
Indonesia,Kumamoto,Overall,2022,950
Indonesia,Kumamoto,Overall,2023,"2,950"
Indonesia,Kumamoto,Overall,2024,"3,370"
Indonesia,Kyoto,Overall,2013,"20,360"
Indonesia,Kyoto,Overall,2014,"23,860"
Indonesia,Kyoto,Overall,2015,"32,970"
Indonesia,Kyoto,Overall,2016,"39,350"
Indonesia,Kyoto,Overall,2017,"56,100"
Indonesia,Kyoto,Overall,2018,"53,500"
Indonesia,Kyoto,Overall,2019,"81,710"
Indonesia,Kyoto,Overall,2020,"14,650"
Indonesia,Kyoto,Overall,2021,820
Indonesia,Kyoto,Overall,2022,"16,110"
Indonesia,Kyoto,Overall,2023,"111,820"
Indonesia,Kyoto,Overall,2024,"147,600"
Indonesia,Mie,Overall,2013,600
Indonesia,Mie,Overall,2014,570
Indonesia,Mie,Overall,2015,590
Indonesia,Mie,Overall,2016,"1,790"
Indonesia,Mie,Overall,2017,"2,130"
Indonesia,Mie,Overall,2018,"1,790"
Indonesia,Mie,Overall,2019,"2,010"
Indonesia,Mie,Overall,2020,580
Indonesia,Mie,Overall,2021,740
Indonesia,Mie,Overall,2022,"1,540"
Indonesia,Mie,Overall,2023,"1,580"
Indonesia,Mie,Overall,2024,"2,260"
Indonesia,Miyagi,Overall,2013,660
Indonesia,Miyagi,Overall,2014,390
Indonesia,Miyagi,Overall,2015,"1,320"
Indonesia,Miyagi,Overall,2016,"1,330"
Indonesia,Miyagi,Overall,2017,"1,470"
Indonesia,Miyagi,Overall,2018,"2,920"
Indonesia,Miyagi,Overall,2019,"3,660"
Indonesia,Miyagi,Overall,2020,"3,110"
Indonesia,Miyagi,Overall,2021,"1,020"
Indonesia,Miyagi,Overall,2022,"1,430"
Indonesia,Miyagi,Overall,2023,"3,210"
Indonesia,Miyagi,Overall,2024,"5,430"
Indonesia,Miyazaki,Overall,2013,50
Indonesia,Miyazaki,Overall,2014,210
Indonesia,Miyazaki,Overall,2015,130
Indonesia,Miyazaki,Overall,2016,150
Indonesia,Miyazaki,Overall,2017,370
Indonesia,Miyazaki,Overall,2018,400
Indonesia,Miyazaki,Overall,2019,690
Indonesia,Miyazaki,Overall,2020,210
Indonesia,Miyazaki,Overall,2021,60
Indonesia,Miyazaki,Overall,2022,190
Indonesia,Miyazaki,Overall,2023,640
Indonesia,Miyazaki,Overall,2024,870
Indonesia,Nagano,Overall,2013,"5,680"
Indonesia,Nagano,Overall,2014,"9,080"
Indonesia,Nagano,Overall,2015,"14,800"
Indonesia,Nagano,Overall,2016,"27,510"
Indonesia,Nagano,Overall,2017,"26,910"
Indonesia,Nagano,Overall,2018,"32,300"
Indonesia,Nagano,Overall,2019,"27,450"
Indonesia,Nagano,Overall,2020,"4,070"
Indonesia,Nagano,Overall,2021,280
Indonesia,Nagano,Overall,2022,"4,500"
Indonesia,Nagano,Overall,2023,"30,670"
Indonesia,Nagano,Overall,2024,"40,760"
Indonesia,Nagasaki,Overall,2013,660
Indonesia,Nagasaki,Overall,2014,800
Indonesia,Nagasaki,Overall,2015,"1,600"
Indonesia,Nagasaki,Overall,2016,"1,580"
Indonesia,Nagasaki,Overall,2017,"2,130"
Indonesia,Nagasaki,Overall,2018,"2,350"
Indonesia,Nagasaki,Overall,2019,"2,860"
Indonesia,Nagasaki,Overall,2020,860
Indonesia,Nagasaki,Overall,2021,150
Indonesia,Nagasaki,Overall,2022,390
Indonesia,Nagasaki,Overall,2023,"2,320"
Indonesia,Nagasaki,Overall,2024,"2,450"
Indonesia,Nara,Overall,2013,430
Indonesia,Nara,Overall,2014,620
Indonesia,Nara,Overall,2015,"1,210"
Indonesia,Nara,Overall,2016,710
Indonesia,Nara,Overall,2017,"1,170"
Indonesia,Nara,Overall,2018,940
Indonesia,Nara,Overall,2019,"1,140"
Indonesia,Nara,Overall,2020,340
Indonesia,Nara,Overall,2021,30
Indonesia,Nara,Overall,2022,120
Indonesia,Nara,Overall,2023,"1,160"
Indonesia,Nara,Overall,2024,"1,360"
Indonesia,Niigata,Overall,2013,"1,030"
Indonesia,Niigata,Overall,2014,"1,380"
Indonesia,Niigata,Overall,2015,"3,050"
Indonesia,Niigata,Overall,2016,"2,190"
Indonesia,Niigata,Overall,2017,"1,950"
Indonesia,Niigata,Overall,2018,"2,050"
Indonesia,Niigata,Overall,2019,"3,600"
Indonesia,Niigata,Overall,2020,"1,060"
Indonesia,Niigata,Overall,2021,180
Indonesia,Niigata,Overall,2022,"1,550"
Indonesia,Niigata,Overall,2023,"4,500"
Indonesia,Niigata,Overall,2024,"4,420"
Indonesia,Oita,Overall,2013,"1,090"
Indonesia,Oita,Overall,2014,"1,260"
Indonesia,Oita,Overall,2015,"3,640"
Indonesia,Oita,Overall,2016,"1,410"
Indonesia,Oita,Overall,2017,"2,250"
Indonesia,Oita,Overall,2018,"3,200"
Indonesia,Oita,Overall,2019,"2,490"
Indonesia,Oita,Overall,2020,580
Indonesia,Oita,Overall,2021,590
Indonesia,Oita,Overall,2022,540
Indonesia,Oita,Overall,2023,"2,110"
Indonesia,Oita,Overall,2024,"3,390"
Indonesia,Okayama,Overall,2013,340
Indonesia,Okayama,Overall,2014,510
Indonesia,Okayama,Overall,2015,970
Indonesia,Okayama,Overall,2016,860
Indonesia,Okayama,Overall,2017,"1,420"
Indonesia,Okayama,Overall,2018,"1,490"
Indonesia,Okayama,Overall,2019,"2,020"
Indonesia,Okayama,Overall,2020,610
Indonesia,Okayama,Overall,2021,290
Indonesia,Okayama,Overall,2022,880
Indonesia,Okayama,Overall,2023,"1,510"
Indonesia,Okayama,Overall,2024,"2,210"
Indonesia,Okinawa,Overall,2013,550
Indonesia,Okinawa,Overall,2014,690
Indonesia,Okinawa,Overall,2015,"1,340"
Indonesia,Okinawa,Overall,2016,"1,870"
Indonesia,Okinawa,Overall,2017,"3,240"
Indonesia,Okinawa,Overall,2018,"2,210"
Indonesia,Okinawa,Overall,2019,"4,450"
Indonesia,Okinawa,Overall,2020,550
Indonesia,Okinawa,Overall,2021,150
Indonesia,Okinawa,Overall,2022,550
Indonesia,Okinawa,Overall,2023,"1,580"
Indonesia,Okinawa,Overall,2024,"3,250"
Indonesia,Osaka,Overall,2013,"70,100"
Indonesia,Osaka,Overall,2014,"94,280"
Indonesia,Osaka,Overall,2015,"129,180"
Indonesia,Osaka,Overall,2016,"156,650"
Indonesia,Osaka,Overall,2017,"191,280"
Indonesia,Osaka,Overall,2018,"217,980"
Indonesia,Osaka,Overall,2019,"254,460"
Indonesia,Osaka,Overall,2020,"54,020"
Indonesia,Osaka,Overall,2021,"16,640"
Indonesia,Osaka,Overall,2022,"38,790"
Indonesia,Osaka,Overall,2023,"239,240"
Indonesia,Osaka,Overall,2024,"313,130"
Indonesia,Saga,Overall,2013,100
Indonesia,Saga,Overall,2014,60
Indonesia,Saga,Overall,2015,570
Indonesia,Saga,Overall,2016,660
Indonesia,Saga,Overall,2017,480
Indonesia,Saga,Overall,2018,230
Indonesia,Saga,Overall,2019,"3,220"
Indonesia,Saga,Overall,2020,230
Indonesia,Saga,Overall,2021,130
Indonesia,Saga,Overall,2022,110
Indonesia,Saga,Overall,2023,110
Indonesia,Saga,Overall,2024,700
Indonesia,Saitama,Overall,2013,730
Indonesia,Saitama,Overall,2014,"1,720"
Indonesia,Saitama,Overall,2015,990
Indonesia,Saitama,Overall,2016,880
Indonesia,Saitama,Overall,2017,"1,030"
Indonesia,Saitama,Overall,2018,"1,330"
Indonesia,Saitama,Overall,2019,"1,680"
Indonesia,Saitama,Overall,2020,340
Indonesia,Saitama,Overall,2021,120
Indonesia,Saitama,Overall,2022,380
Indonesia,Saitama,Overall,2023,"2,000"
Indonesia,Saitama,Overall,2024,"2,670"
Indonesia,Shiga,Overall,2013,"1,290"
Indonesia,Shiga,Overall,2014,"2,320"
Indonesia,Shiga,Overall,2015,"4,580"
Indonesia,Shiga,Overall,2016,"5,040"
Indonesia,Shiga,Overall,2017,"3,480"
Indonesia,Shiga,Overall,2018,"1,980"
Indonesia,Shiga,Overall,2019,"2,150"
Indonesia,Shiga,Overall,2020,720
Indonesia,Shiga,Overall,2021,490
Indonesia,Shiga,Overall,2022,570
Indonesia,Shiga,Overall,2023,"1,550"
Indonesia,Shiga,Overall,2024,"1,580"
Indonesia,Shimane,Overall,2013,20
Indonesia,Shimane,Overall,2014,10
Indonesia,Shimane,Overall,2015,30
Indonesia,Shimane,Overall,2016,250
Indonesia,Shimane,Overall,2017,110
Indonesia,Shimane,Overall,2018,30
Indonesia,Shimane,Overall,2019,430
Indonesia,Shimane,Overall,2020,310
Indonesia,Shimane,Overall,2021,"1,040"
Indonesia,Shimane,Overall,2022,280
Indonesia,Shimane,Overall,2023,710
Indonesia,Shimane,Overall,2024,660
Indonesia,Shizuoka,Overall,2013,"16,450"
Indonesia,Shizuoka,Overall,2014,"17,680"
Indonesia,Shizuoka,Overall,2015,"20,780"
Indonesia,Shizuoka,Overall,2016,"15,760"
Indonesia,Shizuoka,Overall,2017,"12,340"
Indonesia,Shizuoka,Overall,2018,"13,490"
Indonesia,Shizuoka,Overall,2019,"14,680"
Indonesia,Shizuoka,Overall,2020,"4,230"
Indonesia,Shizuoka,Overall,2021,"1,860"
Indonesia,Shizuoka,Overall,2022,"4,490"
Indonesia,Shizuoka,Overall,2023,"26,950"
Indonesia,Shizuoka,Overall,2024,"31,290"
Indonesia,Tochigi,Overall,2013,600
Indonesia,Tochigi,Overall,2014,720
Indonesia,Tochigi,Overall,2015,910
Indonesia,Tochigi,Overall,2016,"2,520"
Indonesia,Tochigi,Overall,2017,"2,770"
Indonesia,Tochigi,Overall,2018,"5,950"
Indonesia,Tochigi,Overall,2019,"4,550"
Indonesia,Tochigi,Overall,2020,690
Indonesia,Tochigi,Overall,2021,800
Indonesia,Tochigi,Overall,2022,790
Indonesia,Tochigi,Overall,2023,"3,280"
Indonesia,Tochigi,Overall,2024,"2,740"
Indonesia,Tokushima,Overall,2013,70
Indonesia,Tokushima,Overall,2014,100
Indonesia,Tokushima,Overall,2015,440
Indonesia,Tokushima,Overall,2016,760
Indonesia,Tokushima,Overall,2017,320
Indonesia,Tokushima,Overall,2018,380
Indonesia,Tokushima,Overall,2019,420
Indonesia,Tokushima,Overall,2020,60
Indonesia,Tokushima,Overall,2021,250
Indonesia,Tokushima,Overall,2022,190
Indonesia,Tokushima,Overall,2023,710
Indonesia,Tokushima,Overall,2024,800
Indonesia,Tokyo,Overall,2013,"180,500"
Indonesia,Tokyo,Overall,2014,"219,970"
Indonesia,Tokyo,Overall,2015,"277,150"
Indonesia,Tokyo,Overall,2016,"298,460"
Indonesia,Tokyo,Overall,2017,"388,340"
Indonesia,Tokyo,Overall,2018,"481,200"
Indonesia,Tokyo,Overall,2019,"587,220"
Indonesia,Tokyo,Overall,2020,"121,450"
Indonesia,Tokyo,Overall,2021,"24,720"
Indonesia,Tokyo,Overall,2022,"139,750"
Indonesia,Tokyo,Overall,2023,"736,440"
Indonesia,Tokyo,Overall,2024,"867,500"
Indonesia,Tottori,Overall,2013,10
Indonesia,Tottori,Overall,2014,110
Indonesia,Tottori,Overall,2015,40
Indonesia,Tottori,Overall,2016,160
Indonesia,Tottori,Overall,2017,160
Indonesia,Tottori,Overall,2018,390
Indonesia,Tottori,Overall,2019,300
Indonesia,Tottori,Overall,2020,160
Indonesia,Tottori,Overall,2021,50
Indonesia,Tottori,Overall,2022,50
Indonesia,Tottori,Overall,2023,170
Indonesia,Tottori,Overall,2024,140
Indonesia,Toyama,Overall,2013,"1,840"
Indonesia,Toyama,Overall,2014,"1,740"
Indonesia,Toyama,Overall,2015,"5,140"
Indonesia,Toyama,Overall,2016,"7,290"
Indonesia,Toyama,Overall,2017,"8,130"
Indonesia,Toyama,Overall,2018,"7,920"
Indonesia,Toyama,Overall,2019,"8,900"
Indonesia,Toyama,Overall,2020,"1,500"
Indonesia,Toyama,Overall,2021,150
Indonesia,Toyama,Overall,2022,580
Indonesia,Toyama,Overall,2023,"6,800"
Indonesia,Toyama,Overall,2024,"3,780"
Indonesia,Wakayama,Overall,2013,310
Indonesia,Wakayama,Overall,2014,790
Indonesia,Wakayama,Overall,2015,460
Indonesia,Wakayama,Overall,2016,"1,500"
Indonesia,Wakayama,Overall,2017,"1,100"
Indonesia,Wakayama,Overall,2018,850
Indonesia,Wakayama,Overall,2019,"1,470"
Indonesia,Wakayama,Overall,2020,90
Indonesia,Wakayama,Overall,2021,40
Indonesia,Wakayama,Overall,2022,240
Indonesia,Wakayama,Overall,2023,430
Indonesia,Wakayama,Overall,2024,820
Indonesia,Yamagata,Overall,2013,60
Indonesia,Yamagata,Overall,2014,420
Indonesia,Yamagata,Overall,2015,450
